flag; num; time_ms; accl1; accl2; accl3; gyro1; gyro2; gyro3; mag1; mag2; mag3; bme_temp; bme_press; bme_humidity; bme_height; lux_board; lux_sp; state; lidar; crc
170;583;74080;66;10;2074;57;-47;-22;1824;513;548;21;98771;39;0.000000;277.618561;72.293556;6;0;25030
170;584;74172;69;6;2071;54;-54;-20;1825;515;555;21;98771;39;0.000000;277.951141;71.838257;6;4;37745
170;585;74368;76;11;2078;55;-51;-20;1820;518;555;21;98774;39;0.000000;275.961761;70.707497;6;2;4190
170;586;74461;62;11;2069;56;-51;-21;1822;516;552;21;98774;39;0.000000;274.972443;70.482620;6;1;49398
170;587;74565;66;6;2074;51;-53;-19;1819;511;561;21;98774;39;0.000000;275.631561;73.900764;6;1;29782
170;588;74659;69;12;2073;53;-51;-21;1824;511;557;21;98774;39;0.000000;277.286377;72.521866;6;2;16289
170;589;74846;65;1;2075;54;-48;-21;1825;510;560;21;98774;39;0.000000;270.402527;73.669861;6;1;25831
170;590;74938;67;13;2069;54;-50;-21;1818;517;542;21;98773;39;0.000000;274.314819;71.384666;6;1;56042
170;591;75030;68;5;2078;56;-46;-22;1826;521;553;21;98773;39;0.000000;276.292328;72.636169;6;3;32804
170;592;75133;67;17;2067;55;-55;-20;1821;511;562;21;98773;39;0.000000;273.658844;72.521866;6;1;35313
170;593;75339;71;9;2074;55;-48;-20;1826;523;548;21;98773;39;0.000000;274.314819;73.554581;6;3;12514
170;594;75432;72;1;2076;57;-50;-22;1822;516;551;21;98773;39;0.000000;275.631561;72.636169;6;3;59776
170;595;75525;87;14;2079;55;-48;-21;1821;518;554;21;98772;39;0.000000;273.658844;73.554581;6;0;11419
170;596;75619;65;8;2082;51;-51;-19;1830;511;552;21;98772;39;0.000000;273.331451;71.271538;6;1;3445
170;597;75817;71;9;2063;55;-46;-20;1824;515;562;21;98772;39;0.000000;274.314819;72.521866;6;0;34525
170;598;75909;77;11;2084;54;-43;-22;1824;514;563;21;98772;39;0.000000;277.618561;71.724701;6;2;357
170;599;76002;77;9;2056;51;-51;-19;1815;513;565;21;98773;39;0.000000;276.292328;71.045601;6;1;40999
170;600;76095;80;12;2064;56;-46;-23;1826;519;561;21;98773;39;0.000000;275.301819;71.611252;6;1;7728
170;601;76379;47;-12;2069;51;-52;-19;1831;516;561;21;98773;39;0.000000;276.292328;72.865128;6;1;29082
170;602;76482;58;-3;2077;54;-49;-19;1824;512;565;21;98773;39;0.000000;273.658844;71.384666;6;2;17316
170;603;76575;75;15;2062;54;-52;-21;1838;519;554;21;98773;39;0.000000;275.961761;70.595001;6;2;34128
170;604;76669;84;10;2070;56;-45;-22;1840;522;565;21;98773;39;0.000000;274.972443;71.838257;6;0;7332
170;605;76856;84;16;2080;56;-48;-21;1833;518;565;21;98773;39;0.000000;273.658844;69.253342;6;2;25212
170;606;76948;61;4;2071;58;-47;-21;1834;531;574;21;98773;39;0.000000;277.286377;73.094505;6;3;1242
170;607;77051;59;0;2079;54;-54;-20;1830;521;565;21;98773;39;0.000000;274.972443;71.838257;6;2;56783
170;608;77144;65;-2;2068;53;-49;-19;1832;517;568;21;98769;39;0.000000;265.590454;71.951920;6;3;47665
170;609;77340;81;9;2066;55;-49;-21;1839;522;568;21;98769;39;0.000000;249.256729;71.951920;6;2;9663
170;610;77432;85;12;2078;54;-50;-18;1826;515;564;21;98769;39;0.000000;252.563538;70.482620;6;2;52208
170;611;77525;68;4;2067;61;-48;-24;1834;519;564;21;98769;39;0.000000;249.854828;70.482620;6;1;15647
170;612;77630;59;6;2070;56;-47;-20;1823;519;566;21;98769;39;0.000000;251.055191;69.922287;6;1;17905
170;613;77826;69;-7;2064;55;-52;-19;1831;516;550;21;98771;39;0.000000;247.767624;70.482620;6;3;50800
170;614;77919;93;13;2059;58;-46;-20;1836;520;559;21;98771;39;0.000000;250.754562;70.595001;6;1;22077
170;615;78012;67;4;2074;52;-49;-19;1827;512;565;21;98771;39;0.000000;248.064758;70.932785;6;3;59565
170;616;78105;74;13;2070;55;-46;-21;1833;521;559;21;98771;39;0.000000;246.878311;69.922287;6;1;56186
170;617;78311;61;2;2080;48;-57;-17;1823;518;569;21;98771;39;0.000000;247.767624;70.482620;6;1;50368
170;618;78404;65;-4;2064;55;-47;-22;1820;516;554;21;98771;39;0.000000;246.878311;71.951920;6;1;47195
170;619;78497;75;5;2078;56;-45;-23;1842;518;561;21;98771;39;0.000000;244.228943;71.271538;6;1;48249
170;620;78591;59;3;2066;54;-49;-21;1834;517;555;21;98771;39;0.000000;248.064758;69.698860;6;1;48037
170;621;78778;59;-3;2072;57;-48;-22;1833;508;566;21;98767;39;0.000000;251.356171;70.707497;6;1;15230
170;622;78881;77;6;2071;51;-51;-19;1829;521;547;21;98767;39;0.000000;247.767624;68.477730;6;1;31683
170;623;78973;60;4;2061;50;-52;-18;1832;520;577;21;98767;39;0.000000;247.470856;70.932785;6;2;13239
170;624;79065;82;17;2066;52;-49;-19;1843;517;564;21;98767;39;0.000000;250.154404;69.253342;6;1;25978
170;625;79260;83;9;2072;55;-47;-19;1830;514;566;21;98767;39;0.000000;249.555573;71.611252;6;2;33501
170;626;79353;66;-3;2069;56;-47;-22;1817;521;573;21;98766;39;0.000000;247.767624;69.253342;6;2;9445
170;627;79456;82;7;2072;50;-48;-19;1820;515;567;21;98766;39;0.000000;247.767624;71.045601;6;1;4183
170;628;79549;62;-3;2065;54;-49;-20;1832;513;559;21;98766;39;0.000000;250.754562;72.293556;6;2;25768
170;629;79737;52;-3;2068;57;-49;-20;1833;515;552;21;98766;39;0.000000;249.256729;71.951920;6;1;33970
170;630;79830;84;8;2055;53;-48;-20;1841;521;561;21;98771;39;0.000000;244.521942;70.482620;6;2;24386
170;631;79922;62;-2;2081;52;-50;-19;1825;518;561;21;98771;39;0.000000;246.582581;71.158516;6;2;31475
170;632;80014;78;7;2058;57;-51;-20;1825;522;560;21;98771;39;0.000000;248.064758;69.922287;6;0;49897
170;633;80220;82;11;2065;54;-49;-20;1833;520;549;21;98771;39;0.000000;246.582581;69.922287;6;1;56323
170;634;80313;59;-2;2079;54;-54;-20;1824;520;559;21;98771;39;0.000000;250.154404;69.922287;6;1;12436
170;635;80406;83;14;2065;57;-48;-22;1830;511;553;21;98772;39;0.000000;263.058990;70.932785;6;2;24910
170;636;80499;60;0;2075;53;-47;-20;1823;514;560;21;98772;39;0.000000;272.351624;71.045601;6;3;52137
170;637;80698;70;2;2080;55;-55;-19;1832;518;566;21;98772;39;0.000000;275.961761;72.293556;6;2;3680
170;638;80801;75;7;2077;55;-48;-21;1829;512;568;21;98772;39;0.000000;276.292328;72.636169;6;1;31745
170;639;80893;63;11;2068;53;-48;-20;1826;516;555;21;98772;39;0.000000;277.951141;72.179573;6;1;51124
170;640;80986;70;0;2068;54;-47;-20;1820;514;569;21;98772;39;0.000000;277.951141;71.384666;6;2;3303
170;641;81183;74;9;2076;57;-50;-22;1822;520;563;21;98772;39;0.000000;277.618561;72.636169;6;1;25879
170;642;81275;74;12;2079;57;-47;-22;1827;516;566;21;98772;39;0.000000;277.618561;73.554581;6;1;35446
170;643;81391;66;8;2073;53;-52;-21;1836;520;564;21;98772;39;0.000000;278.951233;72.521866;6;4;1327
170;644;81484;71;7;2079;53;-53;-21;1832;516;565;21;98770;39;0.000000;278.617493;71.724701;6;0;11751
170;645;81672;66;7;2071;54;-48;-22;1834;520;572;21;98770;39;0.000000;276.292328;73.785263;6;1;33801
170;646;81765;64;10;2073;54;-49;-21;1832;517;569;21;98770;39;0.000000;277.286377;72.521866;6;1;7847
170;647;81858;66;1;2079;56;-49;-23;1819;508;563;21;98770;39;0.000000;279.285431;73.439400;6;1;23299
170;648;81961;78;6;2071;52;-53;-20;1829;517;553;21;98770;39;0.000000;275.961761;72.179573;6;1;15341
170;649;82156;66;1;2074;51;-56;-19;1822;513;554;21;98770;39;0.000000;278.951233;71.838257;6;0;23578
170;650;82249;65;5;2076;54;-50;-20;1817;515;561;21;98770;39;0.000000;274.972443;71.271538;6;1;59473
170;651;82436;70;10;2068;53;-53;-21;1831;515;562;21;98770;39;0.000000;278.617493;72.521866;6;1;58538
170;652;82530;68;2;2078;56;-48;-22;1827;519;551;21;98770;39;0.000000;275.301819;73.900764;6;2;7109
170;653;82728;67;3;2076;56;-49;-23;1825;523;555;21;98770;39;0.000000;276.954620;71.045601;6;1;14800
170;654;82820;67;2;2078;55;-50;-22;1830;517;539;21;98770;39;0.000000;273.658844;72.407661;6;1;64145
170;655;82912;74;4;2077;53;-53;-21;1829;521;562;21;98770;39;0.000000;273.331451;70.932785;6;1;38116
170;656;83005;70;10;2074;56;-50;-22;1837;516;546;21;98770;39;0.000000;273.331451;70.034142;6;601;42613
170;657;83201;65;2;2072;56;-53;-22;1834;527;553;21;98773;39;0.000000;274.972443;71.384666;6;2;12232
170;658;83304;70;3;2074;55;-50;-20;1826;513;556;21;98773;39;0.000000;272.351624;71.045601;6;0;6742
170;659;83396;69;3;2081;57;-48;-23;1827;509;560;21;98773;39;0.000000;269.755890;69.922287;6;0;29739
170;660;83489;75;2;2074;55;-50;-21;1831;519;566;21;98773;39;0.000000;272.351624;71.158516;6;2;37315
170;661;83687;73;2;2068;56;-48;-21;1826;516;561;21;98772;39;0.000000;270.726379;71.045601;6;2;9449
170;662;83779;64;3;2077;58;-46;-21;1825;509;562;21;98772;39;0.000000;272.025787;71.271538;6;1;16367
170;663;83882;68;3;2072;56;-50;-21;1825;510;560;21;98772;39;0.000000;270.402527;70.370338;6;2;22004
170;664;83975;66;13;2068;53;-49;-20;1832;520;566;21;98772;39;0.000000;272.351624;70.370338;6;2;58896
170;665;84171;74;10;2078;55;-47;-21;1826;522;567;21;98774;39;0.000000;270.402527;70.034142;6;3;4571
170;666;84263;73;2;2073;57;-51;-22;1823;512;560;21;98774;39;0.000000;270.078979;69.475891;6;0;32694
170;667;84356;64;9;2070;54;-55;-21;1830;523;561;21;98774;39;0.000000;272.677826;71.838257;6;2;10382
170;668;84460;70;6;2078;54;-51;-19;1829;520;560;21;98774;39;0.000000;270.402527;71.384666;6;1;46879
170;669;84648;64;5;2075;56;-48;-22;1830;507;552;21;98774;39;0.000000;271.375305;71.611252;6;2;30632
170;670;84741;66;7;2072;55;-49;-22;1830;515;558;21;98772;39;0.000000;272.677826;71.158516;6;3;6642
170;671;84834;66;4;2079;53;-54;-20;1833;511;564;21;98772;39;0.000000;274.972443;69.810539;6;1;63575
170;672;84926;76;-3;2066;55;-50;-22;1822;513;564;21;98772;39;0.000000;270.726379;69.698860;6;3;55371
170;673;85132;74;4;2072;59;-49;-23;1816;519;564;21;98772;39;0.000000;270.726379;69.922287;6;1;17120
170;674;85225;65;4;2074;57;-49;-22;1823;507;564;21;98772;39;0.000000;272.677826;71.158516;6;2;62482
170;675;85318;73;12;2077;55;-49;-20;1823;513;572;21;98775;39;0.000000;271.375305;70.370338;6;2;35625
170;676;85411;66;10;2075;53;-44;-21;1826;517;561;21;98775;39;0.000000;272.351624;71.384666;6;2;11966
170;677;85599;68;7;2076;54;-48;-20;1831;509;551;21;98775;39;0.000000;270.726379;72.521866;6;0;28489
170;678;85692;77;8;2068;57;-49;-22;1818;519;560;21;98775;39;0.000000;269.755890;70.932785;6;2;5558
170;679;85795;76;1;2068;52;-53;-20;1832;516;555;21;98775;39;0.000000;273.986633;70.370338;6;0;5225
170;680;85887;72;2;2074;53;-49;-20;1831;525;563;21;98772;39;0.000000;270.402527;71.724701;6;1;43453
170;681;86093;67;11;2069;53;-53;-20;1821;512;559;21;98772;39;0.000000;272.025787;71.045601;6;1;21683
170;682;86186;69;10;2078;57;-50;-22;1829;512;548;21;98772;39;0.000000;273.331451;71.045601;6;1;48325
170;683;86278;72;1;2074;55;-47;-22;1824;519;559;21;98772;39;0.000000;270.402527;70.370338;6;3;49093
170;684;86381;70;7;2078;55;-50;-23;1834;520;555;21;98772;39;0.000000;270.402527;70.482620;6;2;50301
170;685;86570;68;0;2074;52;-51;-19;1827;520;559;21;98772;39;0.000000;271.700348;71.611252;6;3;57800
170;686;86662;70;11;2068;54;-51;-20;1828;519;557;21;98772;39;0.000000;271.375305;71.271538;6;4;42736
170;687;86754;76;5;2066;57;-47;-21;1824;515;536;21;98772;39;0.000000;271.375305;71.271538;6;3;52319
170;688;86846;71;10;2074;56;-48;-21;1827;511;553;21;98772;39;0.000000;270.402527;68.588211;6;1;40296
170;689;87042;65;13;2070;55;-49;-20;1826;515;559;21;98774;39;0.000000;272.351624;70.707497;6;2;6095
170;690;87145;69;12;2068;57;-49;-22;1823;499;548;21;98774;39;0.000000;270.402527;70.595001;6;2;22792
170;691;87237;66;6;2078;53;-48;-21;1827;511;557;21;98774;39;0.000000;272.025787;71.045601;6;1;28018
170;692;87329;66;-1;2074;56;-50;-21;1831;522;540;21;98774;39;0.000000;272.677826;70.482620;6;1;6467
170;693;87517;73;8;2077;59;-46;-24;1830;515;551;21;98772;39;0.000000;270.726379;70.595001;6;3;46111
170;694;87621;68;11;2072;52;-50;-20;1826;510;558;21;98772;39;0.000000;273.658844;71.611252;6;1;10549
170;695;87713;79;-3;2072;55;-50;-21;1825;521;552;21;98772;39;0.000000;273.331451;71.724701;6;1;38073
170;696;87805;72;1;2072;57;-49;-21;1831;515;562;21;98772;39;0.000000;273.658844;70.370338;6;3;61566
170;697;87991;64;3;2078;56;-49;-21;1826;509;552;21;98769;39;0.000000;269.110840;70.482620;6;1;23233
170;698;88094;73;5;2076;58;-51;-22;1832;518;544;21;98769;39;0.000000;272.677826;71.611252;6;2;8207
170;699;88197;79;10;2078;50;-54;-19;1831;514;555;21;98769;39;0.000000;271.375305;71.271538;6;3;55313
170;700;88290;70;5;2079;57;-48;-22;1833;512;554;21;98769;39;0.000000;273.331451;71.838257;6;3;6038
170;701;88521;68;4;2075;53;-52;-20;1826;518;551;21;98769;39;0.000000;271.700348;69.810539;6;2;44107
170;702;88614;72;10;2078;53;-47;-21;1831;517;560;21;98776;39;0.000000;271.700348;71.271538;6;2;39013
170;703;88707;71;3;2077;53;-48;-20;1825;511;552;21;98776;39;0.000000;270.726379;70.034142;6;3;27262
170;704;88810;71;10;2076;58;-50;-25;1837;506;549;21;98776;39;0.000000;275.961761;70.370338;6;2;22273
170;705;89005;79;4;2065;52;-49;-19;1831;516;561;21;98776;39;0.000000;272.025787;71.724701;6;3;41249
170;706;89108;66;5;2078;56;-48;-21;1832;515;552;21;98774;39;0.000000;266.545959;68.809494;6;0;14517
170;707;89201;75;4;2078;54;-52;-20;1829;519;554;21;98774;39;0.000000;274.314819;72.179573;6;1;22808
170;708;89294;63;12;2071;54;-48;-21;1824;516;554;21;98774;39;0.000000;272.677826;70.595001;6;1;14285
170;709;89493;75;12;2078;54;-52;-20;1831;511;556;21;98774;39;0.000000;271.375305;70.595001;6;1;26202
170;710;89586;68;16;2066;55;-49;-20;1825;514;559;21;98774;39;0.000000;273.986633;71.724701;6;3;35568
170;711;89678;67;4;2074;56;-50;-22;1840;513;557;21;98772;39;0.000000;270.726379;71.045601;6;0;8964
170;712;89770;63;7;2072;54;-51;-21;1829;518;549;21;98772;39;0.000000;272.025787;68.920311;6;2;41790
170;713;89955;67;9;2074;55;-48;-22;1818;511;545;21;98772;39;0.000000;274.972443;70.034142;6;1;12828
170;714;90069;78;9;2082;54;-54;-20;1822;509;565;21;98772;39;0.000000;272.351624;70.482620;6;2;45291
170;715;90162;64;5;2073;57;-48;-22;1825;521;554;21;98772;39;0.000000;268.467346;70.034142;6;4;46215
170;716;90254;70;11;2066;58;-47;-23;1832;519;547;21;98772;39;0.000000;272.025787;71.045601;6;2;12629
170;717;90440;78;2;2067;56;-49;-22;1833;510;558;21;98772;39;0.000000;273.986633;72.636169;6;4;44242
170;718;90534;71;3;2075;56;-50;-21;1829;509;556;21;98772;39;0.000000;276.292328;70.707497;6;2;21603
170;719;90637;64;9;2073;51;-52;-19;1834;523;555;21;98772;39;0.000000;273.331451;71.271538;6;3;39247
170;720;90729;65;9;2073;55;-49;-21;1823;506;553;21;98775;39;0.000000;272.677826;71.271538;6;0;30810
170;721;90914;65;3;2073;53;-50;-21;1820;514;550;21;98775;39;0.000000;274.314819;70.146103;6;3;63719
170;722;91017;68;1;2077;56;-50;-21;1834;520;557;21;98775;39;0.000000;277.286377;71.384666;6;0;29635
170;723;91110;72;4;2072;56;-52;-21;1829;520;561;21;98775;39;0.000000;274.314819;71.611252;6;2;65270
170;724;91202;71;1;2071;54;-49;-20;1827;515;554;21;98775;39;0.000000;274.314819;69.810539;6;1;32708
170;725;91399;73;7;2075;55;-50;-21;1829;514;546;21;98771;39;0.000000;275.301819;71.724701;6;1;41246
170;726;91494;69;4;2079;55;-48;-22;1820;503;545;21;98771;39;0.000000;270.726379;70.034142;6;0;921
170;727;91586;66;1;2080;54;-53;-20;1823;519;541;21;98771;39;0.000000;275.961761;71.271538;6;1;25403
170;728;91678;72;10;2075;55;-51;-22;1825;514;550;21;98771;39;0.000000;275.961761;72.636169;6;1;52944
170;729;91874;69;10;2076;53;-54;-21;1813;507;550;21;98773;39;0.000000;258.067505;71.611252;6;2;62683
170;730;91988;70;13;2067;55;-46;-22;1826;510;557;21;98773;39;0.000000;241.896973;71.838257;6;2;10693
170;731;92080;71;3;2071;59;-50;-23;1821;517;560;21;98773;39;0.000000;239.586517;69.810539;6;2;35614
170;732;92172;76;6;2072;59;-46;-24;1828;509;554;21;98773;39;0.000000;234.746857;70.034142;6;4;8377
170;733;92357;65;12;2067;56;-48;-22;1827;514;557;21;98773;39;0.000000;230.554123;69.810539;6;1;18599
170;734;92452;75;8;2076;57;-52;-22;1822;517;540;21;98773;39;0.000000;225.074005;68.146889;6;2;12479
170;735;92556;73;3;2073;55;-51;-20;1821;511;560;21;98773;39;0.000000;219.187347;68.146889;6;0;49118
170;736;92648;72;2;2070;54;-51;-20;1834;518;548;21;98773;39;0.000000;216.559341;67.707222;6;2;445
170;737;92833;75;11;2076;55;-47;-21;1835;515;555;21;98773;39;0.000000;212.929123;66.398148;6;4;26988
170;738;92936;73;20;2078;61;-51;-24;1823;513;547;21;98771;39;0.000000;213.960541;66.289726;6;2;5651
170;739;93029;66;-21;2078;40;-49;-23;1824;513;545;21;98771;39;0.000000;208.596344;65.533646;6;1;21299
170;740;93134;69;59;2084;45;-58;-19;1834;515;548;21;98771;39;0.000000;210.370499;67.488022;6;0;35930
170;741;93320;68;1;2075;63;-49;-22;1829;516;557;21;98771;39;0.000000;211.390549;67.378571;6;2;32671
170;742;93415;74;16;2075;56;-50;-21;1822;515;555;21;98771;39;0.000000;212.671982;68.036812;6;1;31222
170;743;93508;102;-7;2066;63;-49;-23;1822;511;548;21;98771;39;0.000000;215.516312;66.398148;6;3;38414
170;744;93601;65;18;2077;41;-51;-19;1826;510;557;21;98771;39;0.000000;212.671982;66.941795;6;1;60297
170;745;93797;79;-13;2078;48;-53;-23;1826;515;553;21;98771;39;0.000000;209.608459;67.926842;6;0;44364
170;746;93900;67;44;2081;69;-42;-16;1832;514;540;21;98771;39;0.000000;206.085526;66.181412;6;2;9746
170;747;93992;66;56;2079;74;-47;-23;1833;513;539;21;98773;39;0.000000;207.086533;66.724037;6;1;4537
170;748;94085;79;-6;2070;44;-48;-21;1824;516;542;21;98773;39;0.000000;208.596344;66.398148;6;2;56109
170;749;94281;63;8;2077;46;-50;-19;1818;505;546;21;98773;39;0.000000;204.840469;64.036346;6;1;51806
170;750;94386;50;29;2077;53;-45;-16;1823;517;547;21;98773;39;0.000000;205.337662;65.103806;6;1;21576
170;751;94523;64;4;2078;53;-53;-23;1831;511;553;21;98773;39;0.000000;202.862579;65.533646;6;2;51139
170;752;94615;71;23;2085;60;-42;-23;1822;515;552;21;98770;39;0.000000;200.901947;65.426003;6;0;30702
170;753;94800;60;-7;2076;48;-47;-20;1821;522;548;21;98770;39;0.000000;203.108856;65.211098;6;1;28176
170;754;94893;74;-11;2067;48;-50;-21;1812;517;549;21;98770;39;0.000000;200.171173;64.355530;6;0;54461
170;755;95007;78;17;2081;46;-57;-18;1827;519;546;21;98770;39;0.000000;199.928101;64.462120;6;2;6689
170;756;95099;78;-4;2059;46;-50;-22;1815;511;563;21;98769;39;0.000000;198.958496;64.675613;6;1;60291
170;757;95284;69;12;2081;78;-41;-19;1824;510;553;21;98769;39;0.000000;198.716751;65.211098;6;3;35624
170;758;95378;66;4;2083;44;-49;-21;1818;509;547;21;98769;39;0.000000;194.884567;64.996597;6;1;33462
170;759;95472;60;4;2072;66;-45;-23;1826;514;544;21;98769;39;0.000000;204.840469;64.675613;6;3;46768
170;760;95575;74;-12;2064;42;-53;-19;1822;511;550;21;98769;39;0.000000;203.355408;64.036346;6;4;35026
170;761;95760;90;14;2063;48;-48;-20;1829;513;551;21;98766;39;0.000000;217.082565;65.211098;6;2;48539
170;762;95853;60;4;2078;55;-53;-19;1827;515;550;21;98766;39;0.000000;221.044571;66.398148;6;2;4391
170;763;95956;76;-3;2075;55;-50;-21;1824;516;545;21;98766;39;0.000000;225.616455;66.181412;6;0;61660
170;764;96048;58;10;2087;60;-47;-22;1829;512;560;21;98766;39;0.000000;235.594086;68.698807;6;1;32389
170;765;96244;66;9;2067;59;-46;-23;1837;522;558;21;98765;39;0.000000;260.863525;68.477730;6;2;43442
170;766;96337;94;9;2063;53;-48;-22;1826;511;570;21;98765;39;0.000000;260.863525;66.181412;6;3;45377
170;767;96432;57;9;2076;59;-46;-21;1828;521;558;21;98765;39;0.000000;261.176086;68.698807;6;0;43319
170;768;96525;88;17;2067;54;-49;-21;1823;514;554;21;98765;39;0.000000;263.689575;68.477730;6;2;63589
170;769;96711;87;15;2066;55;-50;-21;1818;513;549;21;98766;39;0.000000;263.058990;69.922287;6;2;56022
170;770;96814;58;-3;2078;53;-51;-19;1827;508;551;21;98766;39;0.000000;266.865234;70.370338;6;2;41859
170;771;96917;72;7;2081;49;-53;-19;1842;515;549;21;98766;39;0.000000;266.865234;69.698860;6;2;32243
170;772;97009;70;9;2063;55;-52;-20;1836;517;563;21;98766;39;0.000000;265.590454;68.588211;6;3;3354
170;773;97205;72;6;2058;53;-47;-20;1829;515;561;21;98766;39;0.000000;264.955322;69.698860;6;2;37243
170;774;97298;64;1;2076;54;-47;-20;1828;516;564;21;98771;39;0.000000;266.227081;68.809494;6;1;62989
170;775;97404;80;12;2070;58;-48;-22;1832;513;556;21;98771;39;0.000000;265.272675;68.698807;6;1;31991
170;776;97497;62;4;2067;54;-50;-21;1837;521;565;21;98771;39;0.000000;265.272675;67.050835;6;1;3113
170;777;97683;62;-1;2076;57;-48;-22;1827;518;568;21;98771;39;0.000000;266.227081;68.920311;6;0;32044
170;778;97775;82;2;2058;54;-50;-20;1832;515;564;21;98771;39;0.000000;266.865234;70.370338;6;2;15969
170;779;97878;62;-6;2066;60;-50;-23;1831;519;560;21;98767;39;0.000000;273.658844;69.810539;6;2;22816
170;780;97971;84;25;2063;55;-46;-20;1832;520;555;21;98767;39;0.000000;272.351624;68.477730;6;1;13562
170;781;98167;79;9;2067;55;-47;-20;1830;515;551;21;98767;39;0.000000;279.955017;71.271538;6;2;46085
170;782;98259;58;4;2066;56;-46;-22;1827;518;557;21;98767;39;0.000000;283.327393;72.179573;6;1;30876
170;783;98354;89;14;2060;59;-49;-23;1828;521;560;21;98769;39;0.000000;284.687927;72.179573;6;1;65118
170;784;98448;61;7;2073;55;-46;-23;1823;511;550;21;98769;39;0.000000;289.155640;72.179573;6;1;49730
170;785;98634;55;10;2074;60;-45;-23;1826;505;547;21;98769;39;0.000000;289.155640;71.838257;6;1;13648
170;786;98737;78;12;2074;50;-50;-18;1836;509;550;21;98769;39;0.000000;285.370636;71.611252;6;1;37345
170;787;98840;69;13;2066;52;-48;-20;1827;519;546;21;98769;39;0.000000;286.741089;71.951920;6;0;65442
170;788;98933;75;12;2082;52;-55;-19;1835;513;550;21;98770;39;0.000000;287.084778;72.407661;6;2;27577
170;789;99119;78;17;2083;52;-52;-19;1827;523;558;21;98770;39;0.000000;281.636139;73.209366;6;1;32366
170;790;99211;59;3;2077;56;-49;-22;1830;513;556;21;98770;39;0.000000;290.196777;73.785263;6;1;29844
170;791;99316;84;14;2077;57;-52;-21;1830;519;560;21;98770;39;0.000000;285.712646;73.669861;6;1;16042
170;792;99410;60;11;2065;58;-46;-22;1832;520;560;21;98770;39;0.000000;289.155640;73.900764;6;2;46596
170;793;99595;60;8;2077;55;-45;-22;1833;515;558;21;98767;39;0.000000;290.893005;72.865128;6;0;17981
170;794;99688;82;18;2069;57;-46;-21;1823;518;556;21;98767;39;0.000000;288.463654;72.407661;6;0;51065
170;795;99791;65;8;2064;54;-52;-19;1831;516;570;21;98767;39;0.000000;286.397858;72.521866;6;2;45846
170;796;99894;52;7;2074;56;-55;-21;1840;516;554;21;98767;39;0.000000;283.327393;69.698860;6;1;8021
170;797;100089;58;6;2078;56;-48;-22;1837;521;555;21;98768;39;0.000000;282.311432;71.724701;6;0;60953
170;798;100182;88;13;2064;55;-44;-21;1834;513;566;21;98768;39;0.000000;284.687927;72.179573;6;2;43439
170;799;100276;82;17;2073;56;-47;-20;1827;519;570;21;98768;39;0.000000;283.327393;73.439400;6;2;9152
170;800;100370;58;-4;2064;50;-53;-19;1829;518;558;21;98768;39;0.000000;276.292328;73.209366;6;1;25411
170;801;100653;80;10;2070;51;-53;-18;1825;522;551;21;98769;39;0.000000;280.626221;71.838257;6;0;21056
170;802;100745;64;9;2073;57;-50;-21;1820;512;554;21;98769;39;0.000000;276.954620;70.482620;6;0;18853
170;803;100848;69;17;2068;51;-52;-22;1833;516;556;21;98769;39;0.000000;278.951233;71.158516;6;2;57012
170;804;100941;75;14;2073;54;-49;-20;1837;512;570;21;98769;39;0.000000;279.285431;70.932785;6;1;30655
170;805;101127;68;15;2065;57;-50;-21;1834;516;562;21;98767;39;0.000000;277.618561;72.293556;6;3;22173
170;806;101230;66;8;2071;50;-55;-17;1829;521;557;21;98767;39;0.000000;279.620026;71.724701;6;3;37766
170;807;101325;73;18;2072;54;-49;-22;1828;518;556;21;98767;39;0.000000;278.617493;71.951920;6;0;14428
170;808;101418;75;20;2075;75;-41;-25;1832;516;558;21;98767;39;0.000000;279.620026;71.271538;6;1;45377
170;809;101603;75;-2;2071;50;-51;-20;1829;509;567;21;98767;39;0.000000;276.954620;72.179573;6;3;57474
170;810;101696;70;8;2079;59;-49;-21;1836;519;564;21;98768;39;0.000000;277.951141;72.865128;6;0;351
170;811;101812;74;13;2076;56;-49;-21;1835;527;564;21;98768;39;0.000000;277.618561;71.611252;6;3;3215
170;812;101904;67;8;2070;48;-48;-19;1830;517;563;21;98768;39;0.000000;277.618561;72.179573;6;3;7425
170;813;102089;76;1;2066;53;-48;-20;1828;515;551;21;98768;39;0.000000;277.951141;71.384666;6;2;19657
170;814;102182;74;10;2077;60;-48;-20;1828;524;563;21;98766;39;0.000000;276.954620;70.707497;6;1;59406
170;815;102276;75;-3;2066;48;-52;-22;1823;514;567;21;98766;39;0.000000;277.618561;72.179573;6;1;42238
170;816;102381;72;24;2066;43;-57;-15;1820;516;567;21;98766;39;0.000000;279.955017;70.482620;6;1;40575
170;817;102577;67;7;2072;52;-50;-20;1819;521;562;21;98766;39;0.000000;280.626221;72.179573;6;2;11965
170;818;102670;69;15;2065;51;-50;-20;1844;521;551;21;98766;39;0.000000;274.314819;69.364571;6;0;25222
170;819;102762;71;17;2064;58;-49;-21;1823;518;559;21;98768;39;0.000000;279.620026;70.034142;6;2;55833
170;820;102865;69;1;2075;48;-50;-23;1829;517;562;21;98768;39;0.000000;278.617493;72.865128;6;3;59719
170;821;103061;69;8;2079;60;-45;-23;1840;518;553;21;98768;39;0.000000;279.955017;71.384666;6;1;10530
